弗朗西斯·福特·科波拉,马里奥·普佐 / 弗朗西斯·福特·科波拉,阿尔·帕西诺 / 黛安·基顿 / 塔莉娅·夏尔 / 安迪·加西亚 / 埃里·瓦拉赫 / 乔·曼特纳 / 乔治·汉密尔顿 / 布里吉特·芳达 / 索菲亚·科波拉 / 雷夫·瓦朗 / 弗兰克·德安布罗西奥 / 敦尔·当纳利 / 理查德·布赖特 / 赫尔穆特·贝格 / 唐·诺韦洛,"['剧情', '犯罪']", 美国, 英语 / 意大利语 / 德语 / 拉丁语,1990-12-25(美国),170分钟,8.9,256481,"['黑帮', '教父', '经典', '美国', '犯罪', '剧情', '人生', '电影']"
理查德·柯蒂斯,理查德·柯蒂斯,多姆纳尔·格里森 / 瑞秋·麦克亚当斯 / 比尔·奈伊 / 莉迪亚·威尔逊 / 琳赛·邓肯 / 理查德·科德里 / 约书亚·麦圭尔 / 汤姆·霍兰德 / 玛格特·罗比 / 维尔·梅里克 / 凡妮莎·柯比 / 汤姆·休斯 / 哈利·海顿-佩顿 / 米切尔·马伦 / 丽莎·艾科恩 / 珍妮·莱恩斯福德 / 菲利普-沃斯 / 凯瑟琳·斯戴曼 / 汤姆·斯托顿 / 安部春香 / 李·阿斯奎斯-柯 / 理查德·班克斯 / 保罗·布莱克维尔 / 贝恩·科拉科 / 格拉姆·柯里 / 罗薇娜·戴蒙德 / 约翰·达根 / 迪诺·法赞尼 / 内芙·加切夫 / 理查德·E·格兰特 / 理查德·格雷弗斯 / 李·尼古拉斯·哈里斯 / 理查德·赫德曼 / 李仙湖 / 马修·C·马蒂诺 / 马汀·麦格 / 艾莉克丝摩尔,"['喜剧', '爱情', '奇幻']", 英国, 英语,2013-09-04(英国),123分钟,8.7,409947,"['爱情', '温情', '英国', '人生', '英国电影', '喜剧', '科幻', '亲情']"
宫崎骏,宫崎骏,岛本须美 / 松田洋治 / 榊原良子 / 辻村真人 / 京田尚子 / 纳谷悟朗 / 永井一郎 / 宫内幸平 / 八奈见乘儿 / 矢田稔 / 富永美伊奈 / 家弓家正 / 吉田理保子 / 菅谷政子 / 坂本千夏 / 鳕子 / 麦人 / 大塚芳忠,"['动画', '奇幻', '冒险']", 日本, 日语,1992-05(中国大陆),117分钟,8.9,287487,"['宫崎骏', '动画', '日本', '风之谷', '日本动画', '宮崎駿', '动漫', '吉卜力']"
阿方索·卡隆,史蒂夫·克洛夫斯 / J·K·罗琳,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 加里·奥德曼 / 朱丽·沃特斯 / 邦妮·怀特 / 大卫·休里斯 / 迈克尔·刚本 / 艾伦·瑞克曼 / 玛吉·史密斯 / 汤姆·费尔顿 / 艾玛·汤普森 / 朱莉·克里斯蒂 / 蒂莫西·斯波,"['奇幻', '冒险']", 英国 / 美国, 英语,2004-09-10(中国大陆),141 分钟,8.7,423423,"['哈利波特', '魔幻', 'HarryPotter', '英国', '奇幻', '美国', '成长', '经典']"
延尚昊,延尚昊,孔侑 / 郑有美 / 马东锡 / 金秀安 / 金义城 / 崔宇植 / 安昭熙 / 崔奎华 / 郑锡勇 / 艺秀晶 / 朴明申 / 张赫镇 / 禹都临 / 沈恩京,"['动作', '惊悚', '灾难']", 韩国, 韩语,2016-05-13(戛纳电影节),118分钟,8.5,849119,"['丧尸', '人性', '韩国', '灾难', '惊悚', '恐怖', '温情', '感人']"
温子仁,温子仁 / 雷·沃纳尔,雷·沃纳尔 / 加利·艾尔维斯 / 丹尼·格洛弗 / 肯·梁 / 迪娜·迈耶 / 迈克·巴特斯 / 保罗·古德勒支 / 迈克尔·爱默生 / 本尼托·马丁内斯 / 肖妮·史密斯 / 麦肯兹·韦加 / 莫妮卡·波特 / 耐德·巴拉米 / 亚丽姗卓·全 / 托宾·贝尔,"['悬疑', '惊悚', '恐怖']", 美国, 英语,2004-01-19(圣丹斯电影节),103分钟,8.7,374018,"['惊悚', '血腥', '恐怖', '悬疑', '电锯惊魂', '美国', '犯罪', '暴力']"
费尔南多·梅里尔斯 / 卡迪亚·兰德,保罗·林斯 / 布罗里欧·曼托伐尼,亚历桑德雷·罗德里格斯 / 莱安德鲁·菲尔米诺 / 菲利佩·哈根森 / 道格拉斯·席尔瓦 / 乔纳森·哈根森 / 马修斯·纳克加勒 / 索·豪黑 / 艾莉丝·布拉加,"['剧情', '犯罪']", 巴西 / 法国, 葡萄牙语,2002-05-18(戛纳电影节),130分钟,8.9,235714,"['巴西', '暴力', '犯罪', '黑帮', '人性', '青春', '南美', '剧情']"
昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,杰米·福克斯 / 莱昂纳多·迪卡普里奥 / 克里斯托弗·瓦尔兹 / 塞缪尔·杰克逊 / 凯丽·华盛顿 / 沃尔顿·戈金斯 / 丹尼斯·克里斯托弗 / 乔纳·希尔 / 詹姆斯·瑞马尔 / 爱波·塔布琳 / 弗兰科·内罗 / 罗伯特·卡拉丁 / 佐伊·贝尔,"['剧情', '动作', '西部', '冒险']", 美国, 英语 / 法语 / 德语,2013-05-12(中国大陆),163分钟(中国大陆),8.7,451012,"['美国', '西部', '黑色幽默', '暴力', '西部片', '剧情', '人性', '动作']"
严定宪 / 王树忱 / 徐景达,王树忱,梁正晖 / 邱岳峰 / 毕克 / 富润生 / 尚华 / 于鼎,"['动画', '奇幻', '冒险']", 中国大陆, 汉语普通话,1979-05-19(中国大陆),65分钟,9.1,182833,"['国产动画', '动画', '经典', '童年', '哪吒闹海', '中国', '中国动画', '大陆']"
李安,李安 / 冯光远 / 詹姆斯·夏慕斯,赵文瑄 / 郎雄 / 归亚蕾 / 金素梅 / 米切尔·利希藤斯坦,"['剧情', '喜剧', '爱情', '同性', '家庭']", 中国台湾 / 美国, 汉语普通话 / 英语,1993-02(柏林电影节),108分钟,8.9,247779,"['李安', '家庭', '台湾', '同志', '同性', '台湾电影', '剧情', '喜宴']"
黑泽明,黑泽明 / 桥本忍 / 小国英雄,三船敏郎 / 志村乔 / 津岛惠子 / 岛崎雪子 / 藤原釜足 / 加东大介 / 木村功 / 千秋实 / 宫口精二 / 小杉义男 / 左卜全 / 稻叶义男 / 土屋嘉男 / 高堂国典 / 东野英治郎 / 上田吉二郎 / 多多良纯 / 渡边笃 / 小川虎之助 / 山形勋 / 上山草人 / 清水元 / 高木新平 / 大友伸 / 高原骏雄 / 稻垣三郎 / 堺左千夫 / 千石规子 / 本间文子 / 大久保正信 / 伊藤实 / 大村千吉 / 广濑正一 / 宇野晃司 / 谷晃 / 中岛春雄 / 清水美恵 / 熊谷卓三 / 夏木顺平 / 岩本弘司 / 堤康久 / 马野都留子 / 森今日子 / 加藤武 / 仲代达矢 / 宇津井健 / 山本廉,"['剧情', '动作', '冒险']", 日本, 日语,1954-04-26(日本),207分钟,9.2,139254,"['黑泽明', '日本', '经典', '日本电影', '七武士', '武士', '剧情', '战争']"
吴宇森,陈庆嘉 / 吴宇森 / 梁淑华,周润发 / 狄龙 / 张国荣 / 朱宝意 / 李子雄 / 田丰 / 吴宇森 / 曾江 / 成奎安 / 徐克 / 陈志辉,"['剧情', '动作', '犯罪']", 中国香港, 粤语 / 汉语普通话 / 英语,1986-08-02(中国香港),95分钟,8.7,373969,"['香港', '经典', '动作', '黑帮', '犯罪', '警匪', '小马哥', '暴力美学']"
杰茜·尼尔森,杰茜·尼尔森 / 克里斯汀·约翰逊,西恩·潘 / 达科塔·范宁 / 米歇尔·菲佛 / 黛安·韦斯特 / 洛雷塔·迪瓦恩 / 理查德·希夫 / 劳拉·邓恩,"['剧情', '家庭']", 美国, 英语,2001-12-03(美国),132 分钟,8.9,225538,"['亲情', '温情', '感人', '美国', '家庭', '父爱', '成长', '人性']"
保罗·格林格拉斯,托尼·吉尔罗伊 / 乔治·诺非 / 斯科特·Z·本恩斯,马特·达蒙 / 朱丽娅·斯蒂尔斯 / 大卫·斯特雷泽恩 / 斯科特·格伦 / 帕迪·康斯戴恩 / 埃德加·拉米雷兹 / 阿尔伯特·芬尼 / 琼·艾伦 / Tom Gallop / 克里·约翰逊 / 丹尼尔·布鲁赫 / 乔伊·安沙 / 科林·斯廷顿 / 丹·弗雷登堡 / Lucy Liemann,"['动作', '悬疑', '惊悚']", 美国 / 德国, 英语 / 法语 / 阿拉伯语 / 俄语 / 西班牙语,2007-11-15(中国大陆),115分钟,8.8,318180,"['动作', '特工', '间谍', '美国', 'MattDamon', '悬疑', '谍影重重3', '美国电影']"
罗启锐,罗启锐 / 张婉婷,吴君如 / 任达华 / 钟绍图 / 李治廷 / 蔡颖恩 / 秦沛 / 夏萍 / 谷德昭 / 许鞍华 / 张同祖 / 庄域飞 / 威廉希路 / 李健兴 / 林耀祺 / 廖爱玲 / 张翼东 / 钱耀荣 / 谭瓒强 / 陈庆航 / 黎祥荣,"['剧情', '家庭']", 中国香港 / 中国大陆, 粤语 / 汉语普通话 / 英语 / 上海话 / 法语,2010-03-11(中国香港),117分钟,8.7,469369,"['香港', '温情', '亲情', '人生', '家庭', '怀旧', '感人', '剧情']"
史蒂文·斯皮尔伯格,扎克·佩恩 / 恩斯特·克莱恩,泰伊·谢里丹 / 奥利维亚·库克 / 本·门德尔森 / 马克·里朗斯 / 丽娜·维特 / 森崎温 / 赵家正 / 西蒙·佩吉 / T·J·米勒 / 汉娜·乔恩-卡门 / 拉尔夫·伊内森 / 苏珊·林奇 / 克莱尔·希金斯 / 劳伦斯·斯佩尔曼 / 佩蒂塔·维克斯 / 艾萨克·安德鲁斯,"['动作', '科幻', '冒险']", 美国, 英语 / 日语 / 汉语普通话,2018-03-30(中国大陆),140分钟,8.7,1046227,"['科幻', '虚拟现实', '游戏', 'VR', '美国', '冒险', '动作', '2018']"
吴宇森,吴宇森 / 高志森 / 秦小珍,周润发 / 张国荣 / 钟楚红 / 朱江 / 曾江 / 胡枫 / 唐宁 / 邓一君,"['剧情', '喜剧', '动作', '犯罪']", 中国香港, 粤语 / 汉语普通话 / 客家话 / 英语 / 法语,1991-02-02(中国香港),108分钟,8.8,300742,"['香港', '经典', '动作', '犯罪', '喜剧', '友情', '剧情', '1991']"
柯克·德·米科 / 克里斯·桑德斯,克里斯·桑德斯 / 柯克·德·米科 / 约翰·克立斯,尼古拉斯·凯奇 / 艾玛·斯通 / 瑞恩·雷诺兹 / 凯瑟琳·基纳 / 克萝丽丝·利奇曼 / 克拉克·杜克 / 克里斯·桑德斯 / 兰迪·汤姆,"['喜剧', '动画', '冒险']", 美国, 英语,2013-04-20(中国大陆),98分钟,8.7,638471,"['动画', '梦工厂', '美国', '喜剧', '温情', '搞笑', '冒险', '励志']"
汉内斯·赫尔姆,弗雷德里克·巴克曼 / 汉内斯·赫尔姆,罗夫·拉斯加德 / 巴哈·帕斯 / 托比亚斯·阿姆博瑞 / 菲利普·伯格 / 安娜-莱娜·布伦丁 / 博瑞·伦贝里 / 埃达·英格薇 / 弗雷德里克·埃弗斯 / 玛德琳·雅各布松 / 查特里娜·拉松 / 杰克尔·法尔斯特伦,['剧情'], 瑞典, 瑞典语 / 波斯语,2015-12-25(瑞典),116分钟,8.8,286525,"['温情', '瑞典', '人生', '治愈', '人性', '感动', '剧情', '感人']"
马丁·麦克唐纳,马丁·麦克唐纳,弗兰西斯·麦克多蒙德 / 伍迪·哈里森 / 山姆·洛克威尔 / 艾比·考尼什 / 卢卡斯·赫奇斯 / 彼特·丁拉基 / 约翰·浩克斯 / 卡赖伯·兰德里·琼斯 / 凯瑟琳·纽顿 / 凯瑞·康顿 / 泽利科·伊万内克 / 萨玛拉·维文 / 克拉克·彼得斯 / 尼克·瑟西 / 阿曼达·沃伦 / 玛拉雅·瑞沃拉·德鲁  / 布兰登·萨克斯顿 / 迈克尔·艾伦·米利甘,"['剧情', '犯罪']", 美国 / 英国, 英语,2018-03-02(中国大陆),115分钟,8.7,623269,"['人性', '剧情', '美国', '犯罪', '黑色幽默', '女性', '奥斯卡', '悬疑']"
忻钰坤,忻钰坤 / 冯元良 / 鲁妮凡,霍卫民 / 王笑天 / 罗芸 / 杨瑜珍 / 孙黎 / 邵胜杰 / 曹西安 / 贾致钢 / 朱自清 / 王梓尘 / 赵梓彤 / 贾世忠 / 袁满 / 陈梅生 / 张景素 / 平坦 / 金子 / 张建军,"['剧情', '悬疑', '犯罪']", 中国大陆, 汉语普通话,2015-10-16(中国大陆),110分钟(中国大陆),8.7,364474,"['悬疑', '犯罪', '人性', '中国大陆', '剧情', '黑色幽默', '心理', '黑色']"
克里斯·哥伦布,史蒂夫·克洛夫斯 / J·K·罗琳,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 汤姆·费尔顿 / 理查德·格雷弗斯 / 费奥纳·肖 / 托比·琼斯 / 朱丽·沃特斯 / 邦妮·怀特 / 詹森·艾萨克 / 肯尼思·布拉纳 / 艾伦·瑞克曼 / 理查德·哈里斯 / 玛吉·史密斯 / 约翰·克立斯 / 肖恩·比格斯代夫 / 克里斯·兰金 / 克里斯蒂安·库尔森,"['奇幻', '冒险']", 美国 / 英国 / 德国, 英语,2003-01-24(中国大陆),161分钟,8.7,444242,"['哈利波特', '魔幻', 'HarryPotter', '英国', '奇幻', '美国', '经典', '成长']"
让-马克·瓦雷,克莱格·鲍登 / 梅丽莎·沃雷克,马修·麦康纳 / 詹妮弗·加纳 / 杰瑞德·莱托 / 斯蒂夫·扎恩 / 达拉斯·罗伯特斯 / 凯文·兰金 / 丹尼斯·欧哈拉 / 简·麦克尼尔 / 格里芬·邓恩 / 詹姆斯·杜蒙特 / 朱丽叶·里夫斯 / 斯蒂菲·格罗特 / J·D·埃弗摩尔,"['剧情', '同性', '传记']", 美国, 英语 / 日语,2013-09-07(多伦多电影节),117分钟,8.8,334047,"['美国', '剧情', '传记', '人性', '艾滋', '美国电影', 'MatthewMcConaughey', '励志']"
特瑞·乔治,凯尔·皮尔森 / 特瑞·乔治,唐·钱德尔 / 苏菲·奥康内多 / 华金·菲尼克斯 / 尼克·诺特 / 哈基姆·凯-卡西姆 / 托尼·戈罗奇 / 法纳·莫科纳 / 大卫·奥哈拉 / 莫苏西·麦格诺 / 西莫·莫加瓦扎 / 卡拉·西摩 / 罗伯托·西特兰 / 德斯蒙德·杜布 / 蕾乐蒂·库马洛,"['剧情', '传记', '历史', '战争']", 英国 / 南非 / 意大利, 英语 / 法语,2004-09-11(多伦多电影节),121分钟,8.9,220428,"['战争', '种族', '人性', '非洲', '历史', '卢旺达饭店', '经典', '美国']"
新海诚,新海诚,神木隆之介 / 上白石萌音 / 长泽雅美 / 市原悦子 / 成田凌 / 悠木碧 / 岛崎信长 / 石川界人 / 谷花音 / 寺杣昌纪 / 大原沙耶香 / 井上和彦 / 茶风林 / 加藤有花 / 花泽香菜 / 寺崎裕香,"['剧情', '爱情', '动画']", 日本, 日语,2016-12-02(中国大陆),106分钟,8.4,1026402,"['日本', '动画', '爱情', '青春', '二次元', '感动', '治愈', '温情']"
王家卫,王家卫,梁朝伟 / 张曼玉 / 潘迪华 / 萧炳林 / 张耀扬 / 孙佳君 / 钱似莺 / 顾锦华,"['剧情', '爱情']", 中国香港, 粤语 / 上海话 / 法语,2000-09-29(中国香港),98 分钟,8.7,423240,"['王家卫', '张曼玉', '梁朝伟', '爱情', '香港', '文艺', '花样年华', '香港电影']"
高畑勋,高畑勋 / 野坂昭如,辰己努 / 白石绫乃 / 志乃原良子 / 山口朱美 / 端田宏三,"['剧情', '动画', '战争']", 日本, 日语,1988-04-16(日本),89 分钟,8.7,328816,"['宫崎骏', '战争', '动画', '日本', '亲情', '再见萤火虫', '日本动画', '感人']"
克里斯托弗·诺兰,克里斯托弗·诺兰 / 乔纳森·诺兰,盖·皮尔斯 / 凯瑞-安·莫斯 / 乔·潘托里亚诺 / 小马克·布恩 / 拉什·费加 / 乔雅·福克斯 / 斯蒂芬·托布罗斯基 / 哈里特·桑塞姆·哈里斯 / 托马斯·列农 / 考乐姆·吉斯·雷尼 / 金伯利·坎贝尔 / 玛丽安妮·穆勒雷尔 / 拉里·霍尔登,"['剧情', '悬疑', '惊悚', '犯罪']", 美国, 英语,2000-09-05(威尼斯电影节),113分钟,8.6,455741,"['悬疑', '美国', '剧情', '失忆', '惊悚', '心理', '记忆', '犯罪']"
达米安·斯兹弗隆,达米安·斯兹弗隆,达里奥·格兰迪内蒂 / 玛丽娅·玛努尔 / 莫妮卡·比利亚 / 丽塔·科尔泰塞 / 胡丽叶塔·泽尔贝伯格 / 凯撒·博尔东 / 莱昂纳多·斯巴拉格利亚 / 沃尔特·多纳多 / 里卡多·达林 / 南希·杜普拉 / 奥斯卡·马丁内兹 / 玛莉亚·奥内托 / 奥斯马·努涅斯 / 赫尔曼·德·席尔瓦 / 艾丽卡·里瓦斯 / 地亚哥·詹蒂莱 / 玛格丽塔·莫菲诺,"['剧情', '喜剧', '犯罪']", 阿根廷 / 西班牙, 西班牙语,2014-05-17(戛纳电影节),122分钟,8.8,310781,"['黑色幽默', '人性', '阿根廷', '荒诞', '喜剧', '黑色', '剧情', '西班牙']"
丹尼·博伊尔 / 洛芙琳·坦丹,西蒙·博福伊 / 维卡斯·史瓦卢普,戴夫·帕特尔 / 沙鲁巴·舒克拉 / 亚尼·卡普 / 拉詹德拉纳斯·祖特施 / 吉尼瓦·塔瓦尔 / 芙蕾达·平托 / 伊尔凡·可汗 / 爱资哈尔丁·穆罕默德·伊斯梅尔 / 阿什·马赫什·舍德卡 / 马赫什·曼杰瑞卡 / 麦活·米泰尔,"['剧情', '爱情']", 英国, 英语 / 印地语 / 法语 / 德语,2009-03-26(中国大陆),120 分钟,8.6,584941,"['印度', '励志', '剧情', '爱情', '人生', '奥斯卡', '经典', '英国']"
王家卫,王家卫 / 金庸,张国荣 / 林青霞 / 梁朝伟 / 张学友 / 张曼玉 / 刘嘉玲 / 梁家辉 / 杨采妮 / 邹兆龙,"['剧情', '动作', '爱情', '武侠', '古装']", 中国香港 / 中国台湾, 粤语 / 汉语普通话,1994-09-17(中国大陆),100分钟,8.6,448030,"['王家卫', '香港', '经典', '武侠', '东邪西毒', '文艺', '爱情', '1994']"
理查德·柯蒂斯,理查德·柯蒂斯,休·格兰特 / 科林·费尔斯 / 艾玛·汤普森 / 凯拉·奈特莉 / 连姆·尼森 / 托马斯·布罗迪-桑斯特 / 比尔·奈伊 / 马丁·弗瑞曼 / 劳拉·琳妮 / 艾伦·瑞克曼 / 克里斯·马歇尔 / 罗德里戈·桑托罗 / 罗温·艾金森 / 比利·鲍伯·松顿 / 玛汀·麦古基安 / 安德鲁·林肯 / 露西娅·莫尼斯 / 海克·玛卡琪,"['剧情', '喜剧', '爱情']", 英国 / 美国 / 法国, 英语 / 葡萄牙语 / 法语,2003-09-07(多伦多电影节),135 分钟,8.6,536777,"['爱情', '英国', '温情', '喜剧', '圣诞', '浪漫', '经典', '美国']"
达米恩·查泽雷,达米恩·查泽雷,迈尔斯·特勒 / J·K·西蒙斯 / 保罗·雷瑟 / 梅莉莎·班诺伊 / 奥斯汀·斯托维尔 / 内特·朗 / 克里斯·马尔基 / 达蒙·冈普顿 / Suanne Spoke / 马科斯·卡锡 / Charlie Ian / 杰森·布莱尔 / 科菲·斯里博伊 / 卡维塔帕蒂尔 / C.J. Vana / 塔里克·洛维 / 卡尔文·C·温布什 / 迈克尔·D·科恩 / 艾普尔·格雷斯 / 马库斯·亨德森 / 亨利·G.桑德斯 / 温迪·李 / 米歇尔·拉夫,"['剧情', '音乐']", 美国, 英语,2014-01-16(圣丹斯电影节),107分钟,8.7,413544,"['音乐', '励志', '美国', '梦想', '成长', '爵士', '剧情', '人性']"
莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,基努·里维斯 / 劳伦斯·菲什伯恩 / 凯瑞-安·莫斯 / 雨果·维文 / 贾达·萍克·史密斯 / 凯特·宾汉 / 玛丽·爱丽丝 / 莫妮卡·贝鲁奇 / 埃茜·戴维斯 / 克里斯托弗·卡比 / 罗伯特·马莫内 / 罗宾·奈文 / 吉娜薇·欧瑞丽 / 诺娜·加耶 / 纳撒尼尔·利斯 / 哈里·伦尼克斯 / 哈罗德·佩里诺 / 鲁伯特·雷德 / 凯文·迈克尔·理查德森 / 大卫·罗伯茨 / 布鲁斯·斯宾斯 / 吉娜·托瑞斯 / 克莱顿·华生 / 赫尔穆特·巴凯蒂斯 / 邹兆龙 / 乔·曼宁 / Tanveer K. Atwal / 拉黑·休姆 / 康奈尔·韦斯特 / 伯纳德·怀特 / 朗贝尔·维尔森 / 安东尼·布兰登·黄 / 安东尼·泽比 / 克雷格·沃克,"['动作', '科幻']", 美国 / 澳大利亚, 英语 / 法语,2003-11-05(美国/中国大陆),129 分钟,8.8,311044,"['科幻', '动作', '美国', '黑客帝国', '经典', '哲学', '美国电影', 'KeanuReeves']"
莫滕·泰杜姆,格拉汉姆·摩尔 / 安德鲁·霍奇斯,本尼迪克特·康伯巴奇 / 凯拉·奈特莉 / 马修·古迪 / 罗里·金尼尔 / 艾伦·里奇 / 马修·比尔德 / 查尔斯·丹斯 / 马克·斯特朗 / 詹姆斯·诺斯科特 / 汤姆·古德曼-希尔 / 史蒂芬·威丁顿 / 伊兰·古德曼 / 杰克·塔尔登 / 埃里克斯·劳瑟 / 杰克·巴农 / 塔彭丝·米德尔顿 / 安德鲁·哈维尔 / 维尔·博登 / 李·阿斯奎斯-柯 / 海莉·乔安妮·培根 / 安库塔·布雷班 / 格雷斯·卡尔德 / 理查德·坎贝尔 / 温斯顿·丘吉尔 / 克里斯·考林 / 汉娜·弗林 / 阿道夫·希特勒 / 卢克·霍普 / 斯图尔特·马修斯 / 亚当·诺威尔 / 哈里·S·杜鲁门,"['剧情', '同性', '传记', '战争']", 英国 / 美国, 英语 / 德语,2015-07-21(中国大陆),114分钟,8.7,448950,"['传记', '图灵', '英国', '二战', '同性', '剧情', '历史', '战争']"
神山征二郎,新藤兼人,山本圭 / 井川比佐志 / 片桐入 / 仲代达矢 / 春川真澄 / 八千草薰 / 石野真子 / 殿山泰司 / 加藤嘉 / 石仓三郎 / 泉谷茂 / 柳叶敏郎,['剧情'], 日本, 日语,1987-08-01(日本),107 分钟,9.2,137598,"['感人', '日本', '狗狗', '温情', '日本电影', '动物', '狗', '感动']"
达伦·阿伦诺夫斯基,安德雷斯·海因斯 / 马克·海曼 / 约翰·J·麦克劳克林,娜塔莉·波特曼 / 米拉·库尼斯 / 文森特·卡索 / 芭芭拉·赫希 / 薇诺娜·瑞德 / 本杰明·米派德 / 克塞尼亚·索罗 / 克里斯汀娜·安娜波 / 詹妮特·蒙哥马利 / 塞巴斯蒂安·斯坦 / 托比·海明威 / 塞尔吉奥·托拉多 / 马克·马戈利斯 / 蒂娜·斯隆 / 亚伯拉罕·阿罗诺夫斯基 / 夏洛特·阿罗诺夫斯基 / 玛西娅·让·库尔茨 / 肖恩·奥哈根 / 克里斯托弗·加廷 / 黛博拉·奥夫纳 / 斯坦利·B·赫尔曼 / 库尔特·弗勒曼 / 帕特里克·赫辛格 / 莎拉·海伊,"['剧情', '惊悚']", 美国, 英语 / 法语 / 意大利语,2010-09-01(威尼斯电影节),108分钟,8.6,646847,"['惊悚', '美国', '芭蕾', '心理', '人性', '悬疑', '剧情', '2010']"
彼特·道格特 / 罗纳尔多·德尔·卡门,彼特·道格特 / 罗纳尔多·德尔·卡门 / 梅格·勒福夫 / 乔什·库雷 / 迈克尔·阿恩特 / 西蒙·里奇 / 鲍勃·彼德森 / 比尔·哈德尔 / 艾米·波勒,艾米·波勒 / 菲利丝·史密斯 / 理查德·坎德 / 比尔·哈德尔 / 刘易斯·布莱克 / 敏迪·卡灵 / 凯特林·迪亚斯 / 戴安·琳恩 / 凯尔·麦克拉克伦 / 波拉·庞德斯通 / 鲍比·莫尼汉 / 宝拉·佩尔 / 大卫·戈尔兹 / 弗兰克·奥兹 / 乔什·库雷 / 弗利 / 约翰·拉岑贝格 / 卡洛斯·阿拉斯拉奇 / 皮特·萨加尔 / 拉什达·琼斯 / 罗里·艾伦 / 约翰·齐甘 / 雪莉·琳恩 / 拉瑞恩·纽曼 / 帕丽斯·冯·戴克,"['喜剧', '动画', '冒险']", 美国, 英语,2015-10-06(中国大陆),95分钟,8.7,432169,"['动画', '成长', '美国', '温情', 'Pixar', '喜剧', 'Disney', '心理']"
朴勋政,朴勋政,李政宰 / 崔岷植 / 黄政民 / 宋智孝 / 朴圣雄 / 金秉玉 / 金胤成,"['剧情', '犯罪']", 韩国, 韩语 / 汉语普通话,2013-02-21(韩国),134分钟,8.8,248274,"['韩国', '黑帮', '犯罪', '人性', '卧底', '剧情', '暴力', '警匪']"
今敏,村井贞之 / 竹内义和,岩男润子 / 松本梨香 / 辻亲八 / 大仓正章 / 秋元羊介 / 盐屋翼 / 堀秀行 / 筱原惠美 / 江原正士 / 梁田清之 / 古泽彻 / 新山志保 / 古川惠实子 / 原亚弥 / 三木真一郎 / 山野井仁 / 田野惠  / 长嶝高士 / 陶山章央 / 细井治 / 远近孝一 / 本井英美 / 保志总一朗 / 谷山纪章 / 北野诚 / 南香织 / 商店一野,"['动画', '惊悚', '奇幻']", 日本, 日语,1997-07(加拿大奇幻电影节),81 分钟,9.0,197895,"['今敏', '悬疑', '日本', '动画', '心理', '日本动画', '惊悚', '动漫']"
